CUDA extension for structured kernels (Cauchy and Vandermonde multiplication) not found. Install by going to extensions/kernels/ and running `python setup.py install`, for improved speed and memory efficiency. Note that the kernel changed for state-spaces 4.0 and must be recompiled.
Falling back on slow Cauchy and Vandermonde kernel. Install at least one of pykeops or the CUDA extension for better speed and memory efficiency.
==> Preparing mnist data..
==> Building model..
Optimizer group 0 | 28 tensors | lr 0.01 | weight_decay 0.0
Optimizer group 1 | 12 tensors | lr 0.001 | weight_decay 0.0
  0%|          | 0/100 [00:00<?, ?it/s]Epoch: 0:   0%|          | 0/100 [00:00<?, ?it/s]
0it [00:00, ?it/s][A
Batch Idx: (90/844) | Loss: 2.435 | Acc: 10.388% (605/5824): : 90it [07:33,  5.04s/it][A
Batch Idx: (90/844) | Loss: 2.435 | Acc: 10.388% (605/5824): : 91it [07:33,  4.97s/it][A
Batch Idx: (91/844) | Loss: 2.433 | Acc: 10.445% (615/5888): : 91it [07:38,  4.97s/it][A
Batch Idx: (91/844) | Loss: 2.433 | Acc: 10.445% (615/5888): : 92it [07:38,  4.93s/it][A
Batch Idx: (92/844) | Loss: 2.432 | Acc: 10.501% (625/5952): : 92it [07:43,  4.93s/it][A
Batch Idx: (92/844) | Loss: 2.432 | Acc: 10.501% (625/5952): : 93it [07:43,  4.96s/it][A
Batch Idx: (93/844) | Loss: 2.431 | Acc: 10.505% (632/6016): : 93it [07:48,  4.96s/it][A
Batch Idx: (93/844) | Loss: 2.431 | Acc: 10.505% (632/6016): : 94it [07:48,  4.94s/it][A
Batch Idx: (94/844) | Loss: 2.430 | Acc: 10.543% (641/6080): : 94it [07:53,  4.94s/it][A
Batch Idx: (94/844) | Loss: 2.430 | Acc: 10.543% (641/6080): : 95it [07:53,  4.90s/it][A
Batch Idx: (95/844) | Loss: 2.430 | Acc: 10.547% (648/6144): : 95it [07:57,  4.90s/it][A
Batch Idx: (95/844) | Loss: 2.430 | Acc: 10.547% (648/6144): : 96it [07:57,  4.87s/it][A
Batch Idx: (96/844) | Loss: 2.427 | Acc: 10.631% (660/6208): : 96it [08:02,  4.87s/it][A
Batch Idx: (96/844) | Loss: 2.427 | Acc: 10.631% (660/6208): : 97it [08:02,  4.87s/it][A
Batch Idx: (97/844) | Loss: 2.427 | Acc: 10.603% (665/6272): : 97it [08:07,  4.87s/it][A
Batch Idx: (97/844) | Loss: 2.427 | Acc: 10.603% (665/6272): : 98it [08:07,  4.85s/it][A
Batch Idx: (98/844) | Loss: 2.426 | Acc: 10.590% (671/6336): : 98it [08:12,  4.85s/it][A
Batch Idx: (98/844) | Loss: 2.426 | Acc: 10.590% (671/6336): : 99it [08:12,  4.83s/it][A
Batch Idx: (99/844) | Loss: 2.425 | Acc: 10.641% (681/6400): : 99it [08:17,  4.83s/it][A
Batch Idx: (99/844) | Loss: 2.425 | Acc: 10.641% (681/6400): : 100it [08:17,  4.83s/it][A
Batch Idx: (100/844) | Loss: 2.424 | Acc: 10.644% (688/6464): : 100it [08:22,  4.83s/it][A
Batch Idx: (100/844) | Loss: 2.424 | Acc: 10.644% (688/6464): : 101it [08:22,  4.83s/it][A
Batch Idx: (101/844) | Loss: 2.423 | Acc: 10.616% (693/6528): : 101it [08:26,  4.83s/it][A
Batch Idx: (101/844) | Loss: 2.423 | Acc: 10.616% (693/6528): : 102it [08:26,  4.83s/it][A
Batch Idx: (102/844) | Loss: 2.422 | Acc: 10.543% (695/6592): : 102it [08:31,  4.83s/it][A
Batch Idx: (102/844) | Loss: 2.422 | Acc: 10.543% (695/6592): : 103it [08:31,  4.82s/it][A
Batch Idx: (103/844) | Loss: 2.421 | Acc: 10.532% (701/6656): : 103it [08:37,  4.82s/it][A
